iter	Passed	Remaining
5028	130544	129038
5029	130569	129012
5030	130594	128985
5031	130617	128956
5032	130642	128928
5033	130669	128903
5034	130688	128871
5035	130728	128859
5036	130753	128832
5037	130777	128804
5038	130812	128787
5039	130838	128761
5040	130859	128731
5041	130885	128705
5042	130910	128678
5043	130937	128652
5044	130962	128626
5045	130988	128600
5046	131012	128572
5047	131037	128545
5048	131062	128518
5049	131089	128494
5050	131117	128469
5051	131149	128449
5052	131176	128424
5053	131206	128402
5054	131231	128376
5055	131256	128348
5056	131280	128320
5057	131309	128298
5058	131326	128263
5059	131366	128250
5060	131394	128227
5061	131444	128224
5062	131473	128202
5063	131500	128176
5064	131524	128149
5065	131550	128123
5066	131574	128095
5067	131599	128068
5068	131623	128039
5069	131653	128017
5070	131678	127991
5071	131703	127964
5072	131728	127937
5073	131769	127926
5074	131794	127898
5075	131833	127886
5076	131856	127857
5077	131882	127831
5078	131908	127804
5079	131934	127779
5080	131961	127754
5081	131989	127729
5082	132016	127704
5083	132043	127679
5084	132072	127657
5085	132103	127635
5086	132135	127616
5087	132162	127590
5088	132189	127565
5089	132228	127552
5090	132255	127527
5091	132280	127500
5092	132316	127483
5093	132341	127457
5094	132372	127436
5095	132399	127411
5096	132428	127387
5097	132457	127365
5098	132489	127344
5099	132517	127320
5100	132543	127294
5101	132573	127272
5102	132597	127245
5103	132621	127216
5104	132646	127189
5105	132671	127163
5106	132696	127136
5107	132724	127112
5108	132750	127086
5109	132774	127058
5110	132799	127030
5111	132822	127002
5112	132848	126976
5113	132874	126950
5114	132901	126925
5115	132924	126897
5116	132949	126869
5117	132973	126841
5118	132998	126814
5119	133022	126786
5120	133046	126759
5121	133069	126730
5122	133094	126703
5123	133116	126673
5124	133141	126646
5125	133167	126620
5126	133190	126592
5127	133214	126564
5128	133240	126537
5129	133266	126511
5130	133289	126483
5131	133316	126457
5132	133342	126432
5133	133366	126404
5134	133392	126378
5135	133419	126353
5136	133488	126368
5137	133514	126342
5138	133541	126317
5139	133568	126292
5140	133594	126266
5141	133619	126239
5142	133646	126214
5143	133672	126188
5144	133697	126161
5145	133725	126137
5146	133752	126112
5147	133776	126084
5148	133802	126058
5149	133829	126033
5150	133852	126004
5151	133877	125977
5152	133902	125950
5153	133926	125923
5154	133951	125896
5155	133980	125872
5156	134004	125845
5157	134030	125818
5158	134054	125791
5159	134081	125766
5160	134106	125739
5161	134132	125713
5162	134156	125685
5163	134184	125661
5164	134210	125635
5165	134235	125608
5166	134272	125592
5167	134300	125568
5168	134340	125556
5169	134366	125530
5170	134394	125506
5171	134420	125480
5172	134446	125453
5173	134472	125428
5174	134502	125405
5175	134526	125377
5176	134551	125351
5177	134574	125322
5178	134598	125294
5179	134622	125266
5180	134649	125241
5181	134679	125218
5182	134706	125194
5183	134759	125193
5184	134801	125182
5185	134829	125157
5186	134854	125131
5187	134881	125106
5188	134907	125079
5189	134933	125054
5190	134953	125022
5191	134979	124995
5192	135004	124969
5193	135029	124942
5194	135055	124916
5195	135081	124890
5196	135105	124862
5197	135130	124836
5198	135154	124808
5199	135181	124783
5200	135206	124756
5201	135233	124730
5202	135259	124704
5203	135290	124683
5204	135321	124661
5205	135351	124640
5206	135377	124613
5207	135402	124586
5208	135429	124561
5209	135455	124535
5210	135484	124512
5211	135513	124488
5212	135538	124462
5213	135565	124437
5214	135589	124409
5215	135614	124382
5216	135641	124357
5217	135668	124332
5218	135693	124305
5219	135718	124279
5220	135745	124253
5221	135769	124225
5222	135805	124208
5223	135832	124183
5224	135857	124156
5225	135912	124157
5226	135928	124122
5227	135951	124093
5228	135978	124068
5229	136005	124043
5230	136030	124016
5231	136059	123992
5232	136084	123966
5233	136109	123939
5234	136136	123913
5235	136165	123890
5236	136191	123864
5237	136217	123838
5238	136242	123811
5239	136266	123784
5240	136290	123756
5241	136317	123731
5242	136344	123705
5243	136370	123679
5244	136396	123654
5245	136422	123628
5246	136447	123601
5247	136483	123583
5248	136511	123559
5249	136538	123534
5250	136580	123522
5251	136603	123494
5252	136629	123468
5253	136653	123441
5254	136679	123415
5255	136704	123387
5256	136734	123365
5257	136760	123339
5258	136785	123312
5259	136812	123286
5260	136837	123260
5261	136863	123234
5262	136889	123208
5263	136914	123181
5264	136939	123154
5265	136966	123129
5266	136991	123102
5267	137016	123075
5268	137057	123062
5269	137085	123038
5270	137111	123012
5271	137141	122990
5272	137168	122964
5273	137191	122936
5274	137218	122911
5275	137243	122884
5276	137274	122863
5277	137302	122838
5278	137331	122815
5279	137358	122789
5280	137415	122791
5281	137447	122770
5282	137492	122761
5283	137518	122735
5284	137544	122709
5285	137567	122681
5286	137593	122654
5287	137617	122627
5288	137642	122600
5289	137667	122573
5290	137693	122547
5291	137720	122522
5292	137744	122494
5293	137771	122468
5294	137794	122440
5295	137821	122415
5296	137849	122390
5297	137876	122365
5298	137899	122337
5299	137923	122309
5300	137947	122281
5301	137973	122255
5302	137997	122227
5303	138022	122201
5304	138048	122174
5305	138071	122146
5306	138096	122119
5307	138123	122093
5308	138145	122064
5309	138168	122035
5310	138194	122009
5311	138219	121982
5312	138244	121955
5313	138269	121928
5314	138294	121901
5315	138320	121875
5316	138344	121848
5317	138369	121821
5318	138394	121794
5319	138419	121767
5320	138444	121740
5321	138468	121712
5322	138493	121685
5323	138534	121673
5324	138558	121645
5325	138584	121619
5326	138611	121593
5327	138636	121566
5328	138660	121539
5329	138686	121513
5330	138725	121498
5331	138748	121470
5332	138776	121445
5333	138802	121420
5334	138830	121394
5335	138856	121369
5336	138883	121344
5337	138908	121316
5338	138932	121289
5339	138958	121263
5340	138981	121235
5341	139006	121207
5342	139029	121179
5343	139055	121153
5344	139081	121127
5345	139107	121100
5346	139131	121073
5347	139155	121045
5348	139180	121018
5349	139204	120991
5350	139229	120964
5351	139257	120939
5352	139283	120913
5353	139315	120893
5354	139342	120867
5355	139368	120841
5356	139396	120817
5357	139422	120790
5358	139446	120763
5359	139473	120738
5360	139497	120710
5361	139528	120688
5362	139554	120662
5363	139580	120636
5364	139607	120611
5365	139630	120583
5366	139656	120557
5367	139682	120531
5368	139709	120505
5369	139731	120476
5370	139758	120450
5371	139784	120425
5372	139797	120388
5373	139822	120360
5374	139846	120332
5375	139873	120307
5376	139897	120280
5377	139923	120253
5378	139948	120227
5379	139988	120212
5380	140013	120185
5381	140040	120161
5382	140066	120134
5383	140091	120108
5384	140117	120081
5385	140143	120056
5386	140167	120028
5387	140192	120001
5388	140217	119974
5389	140243	119948
5390	140270	119923
5391	140295	119896
5392	140331	119879
5393	140356	119852
5394	140381	119825
5395	140405	119797
5396	140431	119771
5397	140458	119746
5398	140481	119717
5399	140522	119704
5400	140551	119681
5401	140584	119660
5402	140597	119623
5403	140622	119596
5404	140646	119568
5405	140672	119542
5406	140697	119516
5407	140754	119516
5408	140779	119489
5409	140806	119464
5410	140834	119439
5411	140861	119415
5412	140889	119390
5413	140914	119363
5414	140940	119337
5415	140965	119310
5416	140991	119284
5417	141017	119258
5418	141044	119233
5419	141069	119206
5420	141094	119179
5421	141123	119155
5422	141147	119128
5423	141173	119102
5424	141201	119077
5425	141211	119038
5426	141238	119012
5427	141263	118986
5428	141289	118959
5429	141313	118932
5430	141338	118905
5431	141361	118877
5432	141388	118851
5433	141414	118825
5434	141441	118800
5435	141468	118775
5436	141494	118748
5437	141520	118722
5438	141531	118684
5439	141563	118663
5440	141591	118639
5441	141618	118613
5442	141644	118588
5443	141671	118562
5444	141695	118535
5445	141722	118509
5446	141747	118482
5447	141774	118457
5448	141800	118431
5449	141826	118405
5450	141858	118384
5451	141890	118363
5452	141914	118335
5453	141940	118309
5454	141967	118284
5455	141991	118256
5456	142016	118230
5457	142028	118192
5458	142065	118175
5459	142090	118148
5460	142107	118114
5461	142132	118088
5462	142157	118061
5463	142183	118035
5464	142208	118008
5465	142232	117981
5466	142256	117952
5467	142281	117925
5468	142303	117896
5469	142328	117869
5470	142353	117842
5471	142378	117815
5472	142420	117803
5473	142443	117775
5474	142469	117748
5475	142494	117721
5476	142522	117697
5477	142547	117670
5478	142572	117643
5479	142605	117623
5480	142630	117597
5481	142655	117569
5482	142680	117543
5483	142706	117517
5484	142731	117489
5485	142757	117463
5486	142783	117437
5487	142819	117419
5488	142842	117391
5489	142869	117366
5490	142894	117339
5491	142920	117313
5492	142946	117287
5493	142973	117262
5494	142999	117236
5495	143040	117222
5496	143066	117196
5497	143091	117169
5498	143115	117141
5499	143141	117115
5500	143168	117090
5501	143194	117064
5502	143220	117038
5503	143245	117011
5504	143272	116986
5505	143297	116959
5506	143322	116932
5507	143348	116906
5508	143374	116880
5509	143399	116853
5510	143424	116826
5511	143450	116800
5512	143477	116775
5513	143505	116750
5514	143531	116724
5515	143556	116698
5516	143587	116676
5517	143618	116654
5518	143642	116626
5519	143668	116600
5520	143693	116573
5521	143720	116548
5522	143744	116521
5523	143772	116496
5524	143799	116471
5525	143806	116429
5526	143832	116403
5527	143863	116381
5528	143889	116355
5529	143913	116327
5530	143940	116302
5531	143971	116280
5532	143996	116253
5533	144022	116227
5534	144048	116201
5535	144072	116174
5536	144096	116146
5537	144122	116120
5538	144146	116092
5539	144171	116066
5540	144198	116040
5541	144217	116009
5542	144242	115982
5543	144269	115956
5544	144293	115928
5545	144318	115902
5546	144342	115874
5547	144365	115846
5548	144392	115821
5549	144418	115795
5550	144441	115766
5551	144474	115746
5552	144504	115722
5553	144529	115696
5554	144553	115668
5555	144578	115642
5556	144627	115634
5557	144652	115607
5558	144679	115582
5559	144706	115557
5560	144731	115530
5561	144757	115504
5562	144784	115478
5563	144808	115451
5564	144835	115426
5565	144860	115399
5566	144887	115374
5567	144911	115346
5568	144938	115320
5569	144964	115294
5570	144989	115268
5571	145014	115241
5572	145039	115214
5573	145062	115186
5574	145086	115158
5575	145111	115131
5576	145134	115103
5577	145159	115076
5578	145171	115039
5579	145196	115012
5580	145219	114983
5581	145245	114957
5582	145269	114929
5583	145294	114903
5584	145301	114861
5585	145327	114835
5586	145356	114812
5587	145381	114785
5588	145405	114758
5589	145430	114731
5590	145456	114705
5591	145494	114689
5592	145522	114663
5593	145546	114637
5594	145570	114609
5595	145600	114585
5596	145651	114579
5597	145679	114555
5598	145704	114528
5599	145728	114501
5600	145754	114474
5601	145774	114444
5602	145799	114416
5603	145822	114389
5604	145849	114363
5605	145874	114336
5606	145900	114310
5607	145924	114283
5608	145965	114269
5609	145990	114242
5610	146016	114216
5611	146044	114191
5612	146069	114164
5613	146094	114137
5614	146118	114110
5615	146144	114084
5616	146168	114056
5617	146193	114030
5618	146219	114003
5619	146245	113977
5620	146270	113950
5621	146301	113928
5622	146327	113902
5623	146351	113875
5624	146375	113847
5625	146403	113822
5626	146427	113795
5627	146473	113784
5628	146498	113757
5629	146523	113731
5630	146549	113705
5631	146573	113677
5632	146602	113654
5633	146628	113628
5634	146655	113602
5635	146688	113582
5636	146723	113563
5637	146748	113536
5638	146774	113509
5639	146799	113483
5640	146822	113454
5641	146853	113432
5642	146878	113405
5643	146902	113378
5644	146926	113351
5645	146950	113323
5646	146976	113297
5647	147002	113270
5648	147025	113242
5649	147048	113214
5650	147072	113186
5651	147097	113159
5652	147132	113140
5653	147155	113112
5654	147179	113085
5655	147204	113057
5656	147232	113033
5657	147258	113007
5658	147284	112981
5659	147311	112956
5660	147335	112928
5661	147360	112901
5662	147385	112874
5663	147410	112848
5664	147434	112820
5665	147461	112794
5666	147473	112758
5667	147499	112732
5668	147541	112718
5669	147569	112694
5670	147618	112685
5671	147649	112663
5672	147667	112631
5673	147692	112604
5674	147715	112575
5675	147740	112549
5676	147777	112532
5677	147802	112504
5678	147829	112479
5679	147853	112452
5680	147890	112434
5681	147917	112408
5682	147941	112381
5683	147965	112353
5684	147990	112326
5685	148002	112290
5686	148020	112258
5687	148047	112232
5688	148071	112205
5689	148096	112178
5690	148119	112149
5691	148144	112123
5692	148168	112096
5693	148192	112068
5694	148217	112041
5695	148240	112013
5696	148263	111984
5697	148287	111957
5698	148312	111930
5699	148325	111894
5700	148335	111856
5701	148361	111830
5702	148388	111805
5703	148413	111778
5704	148423	111740
5705	148443	111710
5706	148468	111682
5707	148494	111657
5708	148518	111629
5709	148539	111599
5710	148565	111573
5711	148593	111549
5712	148608	111514
5713	148645	111496
5714	148673	111472
5715	148697	111445
5716	148722	111418
5717	148751	111394
5718	148777	111368
5719	148801	111341
5720	148825	111313
5721	148850	111286
5722	148876	111260
5723	148903	111235
5724	148928	111208
5725	148952	111181
5726	148979	111156
5727	149004	111129
5728	149029	111102
5729	149053	111074
5730	149077	111047
5731	149102	111020
5732	149127	110993
5733	149182	110989
5734	149208	110963
5735	149234	110936
5736	149260	110910
5737	149285	110884
5738	149312	110859
5739	149338	110832
5740	149361	110805
5741	149386	110778
5742	149411	110751
5743	149435	110724
5744	149460	110697
5745	149520	110696
5746	149535	110662
5747	149560	110634
5748	149586	110609
5749	149611	110582
5750	149663	110575
5751	149693	110552
5752	149723	110529
5753	149749	110503
5754	149774	110476
5755	149786	110440
5756	149811	110413
5757	149838	110388
5758	149864	110362
5759	149891	110337
5760	149932	110322
5761	149943	110285
5762	149968	110258
5763	149994	110231
5764	150019	110204
5765	150043	110177
5766	150069	110151
5767	150093	110124
5768	150119	110098
5769	150145	110071
5770	150170	110044
5771	150195	110018
5772	150220	109991
5773	150245	109964
5774	150261	109931
5775	150287	109905
5776	150314	109879
5777	150339	109853
5778	150377	109836
5779	150403	109810
5780	150429	109783
5781	150453	109756
5782	150479	109730
5783	150506	109704
5784	150531	109678
5785	150564	109657
5786	150591	109632
5787	150616	109605
5788	150643	109580
5789	150668	109553
5790	150695	109527
5791	150721	109502
5792	150747	109475
5793	150773	109449
5794	150795	109421
5795	150820	109394
5796	150844	109366
5797	150869	109340
5798	150894	109313
5799	150920	109287
5800	150945	109260
5801	150972	109235
5802	150998	109209
5803	151024	109182
5804	151050	109157
5805	151075	109130
5806	151099	109102
5807	151127	109078
5808	151151	109050
5809	151176	109024
5810	151200	108996
5811	151247	108985
5812	151272	108959
5813	151299	108933
5814	151326	108908
5815	151350	108880
5816	151374	108853
5817	151399	108826
5818	151439	108810
5819	151465	108784
5820	151492	108758
5821	151516	108731
5822	151542	108705
5823	151567	108679
5824	151595	108654
5825	151620	108627
5826	151645	108600
5827	151670	108573
5828	151694	108546
5829	151721	108521
5830	151749	108496
5831	151785	108477
5832	151810	108451
5833	151837	108425
5834	151861	108398
5835	151887	108372
5836	151911	108344
5837	151933	108316
5838	151959	108289
5839	151984	108262
5840	152008	108235
5841	152030	108206
5842	152053	108178
5843	152077	108151
5844	152102	108123
5845	152126	108096
5846	152150	108069
5847	152175	108042
5848	152200	108015
5849	152225	107988
5850	152249	107961
5851	152259	107924
5852	152284	107897
5853	152310	107871
5854	152335	107844
5855	152360	107818
5856	152386	107791
5857	152423	107773
5858	152446	107745
5859	152508	107744
5860	152546	107727
5861	152577	107705
5862	152603	107679
5863	152629	107652
5864	152655	107626
5865	152679	107599
5866	152706	107574
5867	152734	107549
5868	152774	107533
5869	152803	107508
5870	152830	107483
5871	152856	107457
5872	152885	107433
5873	152910	107407
5874	152938	107382
5875	152965	107357
5876	153003	107339
5877	153028	107312
5878	153056	107287
5879	153081	107261
5880	153124	107246
5881	153149	107220
5882	153177	107195
5883	153206	107171
5884	153223	107139
5885	153250	107114
5886	153277	107088
5887	153308	107066
5888	153335	107040
5889	153360	107013
5890	153388	106988
5891	153415	106963
5892	153442	106938
5893	153469	106913
5894	153498	106889
5895	153528	106865
5896	153557	106841
5897	153583	106815
5898	153608	106789
5899	153638	106765
5900	153669	106743
5901	153696	106717
5902	153727	106695
5903	153740	106660
5904	153789	106649
5905	153801	106614
5906	153826	106587
5907	153866	106570
5908	153893	106545
5909	153923	106522
5910	153950	106497
5911	153968	106465
5912	153994	106439
5913	154021	106413
5914	154049	106388
5915	154073	106361
5916	154084	106325
5917	154109	106298
5918	154141	106276
5919	154167	106250
5920	154191	106223
5921	154216	106196
5922	154242	106170
5923	154268	106144
5924	154294	106117
5925	154322	106093
5926	154347	106066
5927	154373	106040
5928	154400	106015
5929	154426	105989
5930	154454	105964
5931	154466	105928
5932	154493	105903
5933	154520	105877
5934	154545	105851
5935	154574	105826
5936	154599	105800
5937	154626	105775
5938	154654	105750
5939	154679	105723
5940	154716	105705
5941	154742	105678
5942	154769	105653
5943	154799	105630
5944	154842	105615
5945	154870	105590
5946	154893	105562
5947	154919	105537
5948	154943	105509
5949	154971	105485
5950	155008	105466
5951	155038	105442
5952	155064	105417
5953	155092	105392
5954	155121	105367
5955	155147	105341
5956	155175	105317
5957	155204	105292
5958	155231	105267
5959	155265	105246
5960	155302	105228
5961	155353	105219
5962	155375	105190
5963	155410	105170
5964	155437	105145
5965	155467	105121
5966	155493	105095
5967	155520	105070
5968	155547	105045
5969	155573	105018
5970	155598	104991
5971	155626	104967
5972	155652	104941
5973	155677	104914
5974	155703	104888
5975	155727	104860
5976	155752	104833
5977	155776	104806
5978	155802	104780
5979	155828	104754
5980	155853	104727
5981	155877	104699
5982	155886	104662
5983	155910	104635
5984	155941	104612
5985	155966	104585
5986	156001	104565
5987	156025	104538
5988	156051	104512
5989	156076	104485
5990	156129	104477
5991	156157	104452
5992	156182	104425
5993	156208	104399
5994	156233	104373
5995	156272	104355
5996	156299	104329
5997	156324	104303
5998	156342	104271
5999	156368	104245
6000	156393	104218
6001	156420	104193
6002	156445	104166
6003	156470	104140
6004	156496	104113
6005	156521	104087
6006	156548	104061
6007	156572	104034
6008	156599	104008
6009	156625	103982
6010	156648	103954
6011	156685	103935
6012	156709	103908
6013	156734	103881
6014	156759	103854
6015	156785	103828
6016	156828	103813
6017	156858	103790
6018	156883	103763
6019	156908	103736
6020	156936	103711
6021	156960	103684
6022	156972	103649
6023	156996	103622
6024	157021	103594
6025	157044	103567
6026	157069	103540
6027	157095	103513
6028	157119	103486
6029	157144	103459
6030	157171	103434
6031	157216	103420
6032	157241	103393
6033	157268	103368
6034	157294	103342
6035	157321	103316
6036	157354	103295
6037	157381	103269
6038	157406	103243
6039	157430	103215
6040	157457	103190
6041	157483	103164
6042	157499	103131
6043	157523	103104
6044	157549	103078
6045	157574	103051
6046	157601	103026
6047	157625	102998
6048	157649	102971
6049	157674	102944
6050	157700	102918
6051	157724	102891
6052	157748	102863
6053	157772	102836
6054	157800	102811
6055	157829	102787
6056	157857	102762
6057	157885	102737
6058	157909	102710
6059	157936	102684
6060	157961	102657
6061	157993	102636
6062	158018	102609
6063	158043	102582
6064	158067	102554
6065	158092	102528
6066	158119	102502
6067	158143	102474
6068	158168	102448
6069	158193	102421
6070	158212	102391
6071	158240	102366
6072	158273	102345
6073	158300	102319
6074	158325	102292
6075	158353	102267
6076	158393	102250
6077	158416	102222
6078	158436	102192
6079	158462	102166
6080	158487	102139
6081	158513	102113
6082	158538	102087
6083	158564	102061
6084	158589	102034
6085	158625	102014
6086	158651	101988
6087	158676	101961
6088	158701	101934
6089	158726	101907
6090	158750	101880
6091	158777	101855
6092	158802	101828
6093	158828	101802
6094	158850	101773
6095	158877	101748
6096	158891	101714
6097	158918	101689
6098	158945	101663
6099	158969	101636
6100	158994	101609
6101	159021	101583
6102	159046	101557
6103	159072	101531
6104	159124	101521
6105	159149	101494
6106	159176	101469
6107	159202	101443
6108	159229	101417
6109	159253	101390
6110	159278	101364
6111	159294	101331
6112	159319	101304
6113	159346	101279
6114	159373	101253
6115	159399	101227
6116	159426	101202
6117	159453	101176
6118	159478	101149
6119	159502	101122
6120	159530	101097
6121	159555	101070
6122	159579	101043
6123	159604	101017
6124	159632	100992
6125	159657	100964
6126	159684	100939
6127	159710	100913
6128	159728	100882
6129	159753	100855
6130	159779	100829
6131	159804	100802
6132	159837	100781
6133	159870	100759
6134	159898	100734
6135	159926	100710
6136	159951	100683
6137	159966	100650
6138	159990	100623
6139	160016	100596
6140	160042	100570
6141	160066	100543
6142	160091	100516
6143	160115	100489
6144	160139	100461
6145	160164	100435
6146	160190	100409
6147	160215	100382
6148	160241	100356
6149	160267	100329
6150	160292	100303
6151	160318	100277
6152	160350	100255
6153	160375	100228
6154	160400	100201
6155	160427	100176
6156	160451	100148
6157	160474	100120
6158	160488	100087
6159	160512	100059
6160	160539	100034
6161	160563	100006
6162	160586	99979
6163	160614	99954
6164	160638	99926
6165	160675	99907
6166	160698	99879
6167	160723	99852
6168	160757	99831
6169	160783	99805
6170	160809	99779
6171	160833	99752
6172	160861	99727
6173	160886	99700
6174	160916	99677
6175	160946	99653
6176	160971	99626
6177	160994	99598
6178	161019	99571
6179	161046	99546
6180	161070	99519
6181	161125	99511
6182	161151	99484
6183	161178	99459
6184	161202	99432
6185	161226	99404
6186	161251	99378
6187	161279	99352
6188	161303	99325
6189	161329	99299
6190	161354	99272
6191	161368	99239
6192	161392	99212
6193	161417	99185
6194	161444	99160
6195	161474	99136
6196	161500	99110
6197	161527	99084
6198	161551	99057
6199	161588	99038
6200	161615	99012
6201	161644	98988
6202	161669	98961
6203	161696	98935
6204	161719	98908
6205	161757	98889
6206	161785	98864
6207	161811	98838
6208	161838	98813
6209	161863	98786
6210	161886	98758
6211	161912	98731
6212	161935	98704
6213	161994	98698
6214	162019	98671
6215	162044	98644
6216	162070	98618
6217	162099	98594
6218	162129	98570
6219	162155	98544
6220	162181	98518
6221	162206	98491
6222	162231	98465
6223	162257	98439
6224	162283	98412
6225	162293	98377
6226	162317	98349
6227	162343	98323
6228	162370	98298
6229	162395	98271
6230	162420	98244
6231	162445	98217
6232	162469	98190
6233	162495	98164
6234	162519	98137
6235	162537	98106
6236	162560	98078
6237	162583	98050
6238	162610	98024
6239	162634	97997
6240	162661	97972
6241	162686	97945
6242	162702	97913
6243	162724	97884
6244	162748	97857
6245	162773	97831
6246	162799	97804
6247	162825	97778
6248	162850	97751
6249	162875	97725
6250	162899	97698
6251	162927	97672
6252	162945	97642
6253	162972	97616
6254	163006	97595
6255	163032	97569
6256	163058	97543
6257	163084	97517
6258	163109	97490
6259	163132	97462
6260	163161	97437
6261	163186	97411
6262	163210	97384
6263	163236	97358
6264	163262	97331
6265	163298	97312
6266	163323	97285
6267	163347	97257
6268	163373	97231
6269	163396	97203
6270	163422	97177
6271	163445	97150
6272	163471	97124
6273	163497	97097
6274	163521	97070
6275	163545	97043
6276	163569	97015
6277	163624	97007
6278	163649	96980
6279	163675	96954
6280	163700	96927
6281	163725	96900
6282	163749	96873
6283	163774	96846
6284	163798	96819
6285	163823	96792
6286	163846	96764
6287	163871	96738
6288	163895	96710
6289	163919	96684
6290	163946	96658
6291	163978	96635
6292	164003	96608
6293	164028	96582
6294	164055	96557
6295	164081	96530
6296	164106	96504
6297	164132	96478
6298	164158	96451
6299	164182	96424
6300	164213	96401
6301	164238	96374
6302	164262	96347
6303	164285	96319
6304	164309	96292
6305	164332	96264
6306	164357	96237
6307	164382	96210
6308	164416	96189
6309	164446	96166
6310	164471	96139
6311	164495	96112
6312	164521	96085
6313	164544	96058
6314	164569	96031
6315	164593	96004
6316	164618	95977
6317	164642	95950
6318	164667	95923
6319	164693	95897
6320	164722	95873
6321	164747	95846
6322	164771	95819
6323	164795	95791
6324	164834	95773
6325	164858	95746
6326	164885	95720
6327	164910	95694
6328	164935	95667
6329	164965	95643
6330	164993	95618
6331	165016	95590
6332	165040	95563
6333	165060	95534
6334	165087	95508
6335	165112	95481
6336	165139	95455
6337	165164	95429
6338	165188	95402
6339	165214	95375
6340	165239	95349
6341	165264	95322
6342	165289	95296
6343	165314	95269
6344	165339	95243
6345	165363	95215
6346	165388	95189
6347	165414	95162
6348	165439	95136
6349	165464	95109
6350	165519	95100
6351	165542	95072
6352	165567	95045
6353	165592	95018
6354	165616	94991
6355	165639	94964
6356	165664	94937
6357	165683	94907
6358	165707	94880
6359	165731	94852
6360	165755	94825
6361	165780	94798
6362	165805	94772
6363	165830	94745
6364	165854	94718
6365	165880	94691
6366	165906	94665
6367	165931	94639
6368	165958	94614
6369	165984	94587
6370	166009	94561
6371	166033	94534
6372	166062	94509
6373	166078	94477
6374	166101	94449
6375	166127	94423
6376	166152	94397
6377	166177	94370
6378	166202	94343
6379	166227	94317
6380	166266	94298
6381	166297	94275
6382	166323	94249
6383	166363	94231
6384	166389	94205
6385	166417	94180
6386	166457	94161
6387	166483	94135
6388	166507	94108
6389	166532	94081
6390	166557	94055
6391	166583	94028
6392	166609	94002
6393	166659	93990
6394	166685	93964
6395	166711	93938
6396	166737	93912
6397	166769	93889
6398	166793	93862
6399	166818	93835
6400	166841	93807
6401	166869	93782
6402	166896	93757
6403	166922	93731
6404	166948	93705
6405	166977	93680
6406	167003	93654
6407	167044	93636
6408	167070	93610
6409	167096	93584
6410	167121	93557
6411	167146	93531
6412	167171	93504
6413	167197	93478
6414	167223	93452
6415	167248	93425
6416	167273	93398
6417	167298	93372
6418	167322	93344
6419	167346	93318
6420	167372	93291
6421	167396	93264
6422	167422	93238
6423	167445	93210
6424	167470	93183
6425	167494	93156
6426	167517	93128
6427	167542	93102
6428	167567	93075
6429	167592	93049
6430	167617	93022
6431	167642	92995
6432	167667	92969
6433	167691	92941
6434	167716	92915
6435	167740	92887
6436	167764	92860
6437	167789	92833
6438	167812	92806
6439	167845	92784
6440	167871	92757
6441	167894	92730
6442	167920	92703
6443	167944	92676
6444	167970	92650
6445	167999	92626
6446	168025	92600
6447	168076	92588
6448	168096	92558
6449	168109	92525
6450	168135	92499
6451	168169	92477
6452	168204	92456
6453	168236	92433
6454	168248	92399
6455	168273	92373
6456	168298	92346
6457	168323	92320
6458	168346	92292
6459	168372	92266
6460	168398	92239
6461	168423	92213
6462	168448	92186
6463	168473	92159
6464	168496	92132
6465	168521	92105
6466	168545	92078
6467	168570	92051
6468	168593	92023
6469	168619	91997
6470	168643	91970
6471	168669	91944
6472	168694	91918
6473	168719	91891
6474	168745	91865
6475	168770	91838
6476	168795	91812
6477	168820	91785
6478	168843	91757
6479	168869	91731
6480	168894	91704
6481	168918	91677
6482	168941	91650
6483	168967	91624
6484	168999	91600
6485	169026	91575
6486	169052	91549
6487	169078	91523
6488	169104	91497
6489	169130	91471
6490	169166	91450
6491	169191	91424
6492	169218	91398
6493	169244	91372
6494	169254	91337
6495	169277	91309
6496	169303	91283
6497	169323	91254
6498	169350	91228
6499	169375	91202
6500	169432	91192
6501	169455	91165
6502	169482	91139
6503	169509	91113
6504	169535	91087
6505	169561	91061
6506	169585	91034
6507	169610	91007
6508	169635	90981
6509	169658	90953
6510	169688	90929
6511	169714	90903
6512	169734	90874
6513	169759	90847
6514	169783	90820
6515	169819	90799
6516	169842	90772
6517	169868	90745
6518	169892	90718
6519	169918	90692
6520	169943	90666
6521	169971	90640
6522	169996	90614
6523	170022	90588
6524	170042	90559
6525	170072	90535
6526	170097	90508
6527	170122	90481
6528	170148	90455
6529	170171	90428
6530	170195	90400
6531	170221	90374
6532	170246	90348
6533	170272	90321
6534	170298	90295
6535	170335	90275
6536	170358	90248
6537	170384	90221
6538	170410	90195
6539	170438	90170
6540	170473	90149
6541	170504	90126
6542	170535	90102
6543	170563	90077
6544	170589	90051
6545	170641	90038
6546	170693	90026
6547	170740	90011
6548	170764	89984
6549	170790	89958
6550	170816	89932
6551	170843	89906
6552	170869	89880
6553	170896	89854
6554	170937	89836
6555	170964	89811
6556	170990	89785
6557	171018	89760
6558	171045	89734
6559	171075	89710
6560	171104	89685
6561	171134	89661
6562	171148	89629
6563	171173	89602
6564	171201	89577
6565	171228	89552
6566	171255	89526
6567	171281	89500
6568	171307	89474
6569	171352	89457
6570	171364	89424
6571	171390	89398
6572	171418	89373
6573	171430	89339
6574	171456	89314
6575	171484	89288
6576	171513	89264
6577	171554	89246
6578	171588	89224
6579	171616	89198
6580	171640	89171
6581	171666	89145
